code_module,code_presentation,id_student,date_registration,date_unregistration
BBB,2013J,289753,-16.0,142.0
BBB,2013J,299561,-176.0,-84.0
BBB,2013J,303331,-163.0,163.0
BBB,2013J,304069,-94.0,53.0
BBB,2013J,304795,-73.0,-12.0
BBB,2013J,305547,-123.0,-26.0
BBB,2013J,305812,-23.0,60.0
BBB,2013J,307230,-44.0,95.0
BBB,2013J,308359,-67.0,65.0
BBB,2013J,308703,-44.0,121.0
BBB,2013J,308852,-17.0,112.0
BBB,2013J,310125,-32.0,136.0
BBB,2013J,312531,-65.0,-61.0
BBB,2013J,314850,-180.0,135.0
BBB,2013J,322728,-102.0,18.0
BBB,2013J,324236,-73.0,62.0
BBB,2013J,324319,-29.0,192.0
BBB,2013J,324614,-38.0,103.0
BBB,2013J,332257,-31.0,0.0
BBB,2013J,333117,-179.0,100.0
BBB,2013J,333651,-58.0,186.0
BBB,2013J,338878,-95.0,27.0
BBB,2013J,339656,-115.0,-2.0
BBB,2013J,340661,-29.0,-19.0
BBB,2013J,341612,-138.0,-52.0
BBB,2013J,345083,-184.0,80.0
BBB,2013J,352161,-72.0,-1.0
BBB,2013J,352339,-44.0,118.0
BBB,2013J,355591,-176.0,111.0
BBB,2013J,355692,-107.0,-11.0
BBB,2013J,358289,-36.0,37.0
BBB,2013J,360101,-53.0,0.0
BBB,2013J,361988,-17.0,0.0
BBB,2013J,362907,-37.0,0.0
BBB,2013J,363151,-81.0,-71.0
BBB,2013J,363711,-66.0,0.0
BBB,2013J,364185,-95.0,-32.0
BBB,2013J,365060,-114.0,47.0
BBB,2013J,365288,-75.0,0.0
BBB,2013J,369507,-23.0,0.0
BBB,2013J,370307,-51.0,55.0
BBB,2013J,371888,-46.0,114.0
BBB,2013J,373633,-95.0,-36.0
BBB,2013J,378721,-79.0,102.0
BBB,2013J,386904,-124.0,-78.0
BBB,2013J,387276,-57.0,-42.0
BBB,2013J,387378,-135.0,-72.0
BBB,2013J,395358,-67.0,-22.0
BBB,2013J,395715,-195.0,116.0
BBB,2013J,396256,-30.0,0.0
BBB,2013J,401319,-49.0,0.0
BBB,2013J,409698,-45.0,93.0
BBB,2013J,411226,-110.0,97.0
BBB,2013J,413052,-53.0,0.0
BBB,2013J,415698,-87.0,76.0
BBB,2013J,417677,-52.0,0.0
BBB,2013J,417967,-185.0,-17.0
BBB,2013J,422505,-155.0,0.0
BBB,2013J,424014,-103.0,-2.0
BBB,2013J,427683,-103.0,145.0
BBB,2013J,430352,-30.0,-12.0
BBB,2013J,434035,-36.0,0.0
BBB,2013J,437030,-145.0,-86.0
BBB,2013J,439684,-32.0,0.0
BBB,2013J,440751,-127.0,-8.0
BBB,2013J,442144,-110.0,-67.0
BBB,2013J,443923,-81.0,191.0
BBB,2013J,444729,-143.0,-96.0
BBB,2013J,444960,-31.0,38.0
BBB,2013J,445230,-156.0,5.0
BBB,2013J,445351,-53.0,159.0
BBB,2013J,467179,-16.0,45.0
BBB,2013J,467330,-171.0,-92.0
BBB,2013J,467396,-89.0,-50.0
BBB,2013J,467606,-138.0,118.0
BBB,2013J,467721,-162.0,-16.0
BBB,2013J,468482,-46.0,38.0
BBB,2013J,471434,-30.0,130.0
BBB,2013J,473509,-195.0,-78.0
BBB,2013J,475215,-22.0,97.0
BBB,2013J,475682,-53.0,0.0
BBB,2013J,477319,-128.0,124.0
BBB,2013J,480667,-57.0,136.0
BBB,2013J,482556,-149.0,0.0
BBB,2013J,483135,-30.0,-22.0
BBB,2013J,483339,-32.0,0.0
BBB,2013J,483703,-170.0,93.0
BBB,2013J,483744,-32.0,173.0
BBB,2013J,484446,-100.0,-5.0
BBB,2013J,485439,-46.0,202.0
BBB,2013J,485560,-100.0,-18.0
BBB,2013J,486550,-81.0,25.0
BBB,2013J,488176,-49.0,100.0
BBB,2013J,488908,-164.0,-92.0
BBB,2013J,489966,-120.0,-47.0
BBB,2013J,491758,-115.0,-22.0
BBB,2013J,492229,-30.0,-21.0
BBB,2013J,492247,-150.0,0.0
BBB,2013J,492478,-29.0,125.0
BBB,2013J,493672,-32.0,-32.0
BBB,2013J,493891,-162.0,-51.0
BBB,2013J,494896,-176.0,47.0
BBB,2013J,497925,-103.0,0.0
BBB,2013J,498841,-29.0,241.0
BBB,2013J,499373,-37.0,10.0
BBB,2013J,499624,-92.0,236.0
BBB,2013J,499822,-107.0,137.0
BBB,2013J,500279,-120.0,69.0
BBB,2013J,500625,-36.0,12.0
BBB,2013J,501945,-158.0,100.0
BBB,2013J,502452,-114.0,-57.0
BBB,2013J,502621,-88.0,-46.0
BBB,2013J,504842,-141.0,0.0
BBB,2013J,505595,-109.0,171.0
BBB,2013J,507944,-81.0,-19.0
BBB,2013J,508047,-122.0,79.0
BBB,2013J,508414,-166.0,30.0
BBB,2013J,508759,-130.0,206.0
BBB,2013J,509845,-62.0,111.0
BBB,2013J,510650,-158.0,-80.0
BBB,2013J,510868,-29.0,214.0
BBB,2013J,512883,-36.0,172.0
BBB,2013J,513648,-158.0,0.0
BBB,2013J,513836,-150.0,104.0
BBB,2013J,514074,-25.0,107.0
BBB,2013J,514824,-117.0,-9.0
BBB,2013J,515209,-30.0,0.0
BBB,2013J,516055,-143.0,-37.0
BBB,2013J,516165,-145.0,-1.0
BBB,2013J,516212,-134.0,0.0
BBB,2013J,516214,-66.0,0.0
BBB,2013J,516364,-114.0,221.0
BBB,2013J,516447,-52.0,-1.0
BBB,2013J,517075,-121.0,-95.0
BBB,2013J,517553,-162.0,165.0
BBB,2013J,517922,-138.0,-17.0
BBB,2013J,518029,-52.0,18.0
BBB,2013J,519751,-81.0,-8.0
BBB,2013J,519945,-169.0,2.0
BBB,2013J,520024,-106.0,174.0
BBB,2013J,520153,-191.0,-110.0
BBB,2013J,521209,-150.0,0.0
BBB,2013J,521456,-60.0,-53.0
BBB,2013J,521957,-31.0,145.0
BBB,2013J,522650,-22.0,30.0
BBB,2013J,523885,-74.0,-36.0
BBB,2013J,525877,-30.0,237.0
BBB,2013J,526506,-124.0,-94.0
BBB,2013J,526810,-67.0,140.0
BBB,2013J,527689,-31.0,30.0
BBB,2013J,528204,-53.0,0.0
BBB,2013J,528642,-110.0,-93.0
BBB,2013J,529163,-30.0,0.0
BBB,2013J,531287,-72.0,-37.0
BBB,2013J,532114,-38.0,150.0
BBB,2013J,533164,-52.0,156.0
BBB,2013J,533414,-177.0,-1.0
BBB,2013J,533449,-36.0,18.0
BBB,2013J,535168,-45.0,4.0
BBB,2013J,536409,-49.0,-23.0
BBB,2013J,536487,-95.0,0.0
BBB,2013J,536663,-24.0,61.0
BBB,2013J,539299,-191.0,-18.0
BBB,2013J,539414,-60.0,-3.0
BBB,2013J,541171,-52.0,165.0
BBB,2013J,541842,-150.0,-9.0
BBB,2013J,542562,-196.0,25.0
BBB,2013J,543021,-94.0,61.0
BBB,2013J,543199,-67.0,6.0
BBB,2013J,543418,-81.0,166.0
BBB,2013J,545521,-177.0,10.0
BBB,2013J,546124,-114.0,-9.0
BBB,2013J,547266,-183.0,-58.0
BBB,2013J,547718,-43.0,188.0
BBB,2013J,547755,-196.0,-87.0
BBB,2013J,547979,-90.0,186.0
BBB,2013J,549745,-30.0,209.0
BBB,2013J,550559,-19.0,46.0
BBB,2013J,551136,-28.0,37.0
BBB,2013J,551515,-60.0,30.0
BBB,2013J,551628,-35.0,18.0
BBB,2013J,552865,-63.0,0.0
BBB,2013J,553556,-156.0,-137.0
BBB,2013J,554243,-35.0,166.0
BBB,2013J,555789,-32.0,-8.0
BBB,2013J,556427,-107.0,241.0
BBB,2013J,556637,-60.0,12.0
BBB,2013J,558035,-196.0,167.0
BBB,2013J,559139,-24.0,44.0
BBB,2013J,559344,-116.0,-64.0
BBB,2013J,560490,-138.0,-23.0
BBB,2013J,560559,-149.0,0.0
BBB,2013J,560920,-149.0,32.0
BBB,2013J,561674,-164.0,85.0
BBB,2013J,563022,-149.0,0.0
BBB,2013J,563063,-130.0,-11.0
BBB,2013J,564300,-183.0,-123.0
BBB,2013J,564596,-123.0,237.0
BBB,2013J,564791,-196.0,-92.0
BBB,2013J,564930,-45.0,-24.0
BBB,2013J,564972,-74.0,19.0
BBB,2013J,565402,-31.0,6.0
BBB,2013J,565518,-174.0,-124.0
BBB,2013J,565819,-165.0,-50.0
BBB,2013J,567059,-129.0,2.0
BBB,2013J,567145,-149.0,0.0
BBB,2013J,567598,-135.0,-36.0
BBB,2013J,567925,-144.0,-16.0
BBB,2013J,568293,-130.0,-29.0
BBB,2013J,568370,-106.0,145.0
BBB,2013J,568523,-117.0,-9.0
BBB,2013J,568609,-44.0,132.0
BBB,2013J,568775,-179.0,109.0
BBB,2013J,569426,-176.0,-44.0
BBB,2013J,570177,-134.0,16.0
BBB,2013J,570862,-49.0,0.0
BBB,2013J,570970,-63.0,-3.0
BBB,2013J,571540,-18.0,-3.0
BBB,2013J,571601,-79.0,19.0
BBB,2013J,571770,-174.0,-96.0
BBB,2013J,571794,-196.0,-136.0
BBB,2013J,572029,-149.0,0.0
BBB,2013J,572054,-144.0,0.0
BBB,2013J,572163,-85.0,164.0
BBB,2013J,572302,-149.0,143.0
BBB,2013J,572495,-149.0,122.0
BBB,2013J,572626,-179.0,-18.0
BBB,2013J,572739,-32.0,223.0
BBB,2013J,572770,-179.0,178.0
BBB,2013J,573159,-191.0,103.0
BBB,2013J,573409,-156.0,0.0
BBB,2013J,573431,-191.0,-124.0
BBB,2013J,573441,-51.0,101.0
BBB,2013J,573485,-144.0,0.0
BBB,2013J,573683,-190.0,-12.0
BBB,2013J,573694,-30.0,90.0
BBB,2013J,573758,-136.0,0.0
BBB,2013J,573810,-149.0,0.0
BBB,2013J,574053,-149.0,0.0
BBB,2013J,574146,-35.0,-12.0
BBB,2013J,574276,-141.0,-1.0
BBB,2013J,574319,-125.0,0.0
BBB,2013J,574591,-67.0,-1.0
BBB,2013J,574674,-96.0,-50.0
BBB,2013J,574727,-100.0,-14.0
BBB,2013J,574783,-179.0,0.0
BBB,2013J,574810,-29.0,48.0
BBB,2013J,574962,-185.0,-178.0
BBB,2013J,574998,-148.0,11.0
BBB,2013J,575207,-184.0,6.0
BBB,2013J,575421,-179.0,-103.0
BBB,2013J,575423,-144.0,39.0
BBB,2013J,575520,-101.0,-24.0
BBB,2013J,575672,-144.0,-1.0
BBB,2013J,575794,-165.0,-17.0
BBB,2013J,575927,-130.0,67.0
BBB,2013J,575992,-136.0,-14.0
BBB,2013J,576046,-73.0,5.0
BBB,2013J,576098,-149.0,-4.0
BBB,2013J,576375,-179.0,-163.0
BBB,2013J,576513,-134.0,9.0
BBB,2013J,576550,-144.0,-123.0
BBB,2013J,576664,-116.0,-46.0
BBB,2013J,576714,-25.0,135.0
BBB,2013J,576983,-31.0,90.0
BBB,2013J,576985,-129.0,4.0
BBB,2013J,576996,-177.0,128.0
BBB,2013J,577007,-109.0,58.0
BBB,2013J,577049,-24.0,100.0
BBB,2013J,577215,-174.0,-100.0
BBB,2013J,577239,-96.0,4.0
BBB,2013J,577449,-8.0,-5.0
BBB,2013J,577659,-132.0,101.0
BBB,2013J,577695,-124.0,9.0
BBB,2013J,577905,-72.0,46.0
BBB,2013J,577965,-94.0,10.0
BBB,2013J,577992,-102.0,-30.0
BBB,2013J,578264,-149.0,0.0
BBB,2013J,578598,-170.0,-21.0
BBB,2013J,578739,-121.0,39.0
BBB,2013J,578854,-87.0,90.0
BBB,2013J,578953,-167.0,0.0
BBB,2013J,579046,-144.0,14.0
BBB,2013J,579050,-148.0,-11.0
BBB,2013J,579255,-38.0,90.0
BBB,2013J,579256,-123.0,-8.0
BBB,2013J,579259,-22.0,0.0
BBB,2013J,579300,-149.0,2.0
BBB,2013J,579448,-107.0,-18.0
BBB,2013J,579486,-117.0,102.0
BBB,2013J,580328,-162.0,-1.0
BBB,2013J,580412,-109.0,207.0
BBB,2013J,580497,-114.0,11.0
BBB,2013J,580592,-51.0,174.0
BBB,2013J,580654,-65.0,0.0
BBB,2013J,580854,-144.0,-138.0
BBB,2013J,581016,-149.0,-107.0
BBB,2013J,581235,-148.0,165.0
BBB,2013J,581492,-81.0,-18.0
BBB,2013J,581493,-81.0,-46.0
BBB,2013J,581672,-86.0,-1.0
BBB,2013J,581826,-51.0,137.0
BBB,2013J,581959,-87.0,-24.0
BBB,2013J,582084,-149.0,-33.0
BBB,2013J,582184,-102.0,191.0
BBB,2013J,582243,-49.0,96.0
BBB,2013J,582404,-148.0,-114.0
BBB,2013J,582443,-121.0,-92.0
BBB,2013J,582469,-144.0,-82.0
BBB,2013J,582806,-107.0,0.0
BBB,2013J,582963,-144.0,0.0
BBB,2013J,583021,-25.0,30.0
BBB,2013J,583065,-117.0,-1.0
BBB,2013J,583142,-138.0,241.0
BBB,2013J,583179,-144.0,2.0
BBB,2013J,583235,-141.0,0.0
BBB,2013J,583255,-96.0,105.0
BBB,2013J,583333,-143.0,0.0
BBB,2013J,583429,-121.0,-15.0
BBB,2013J,583832,-143.0,-106.0
BBB,2013J,583967,-107.0,-2.0
BBB,2013J,584223,-135.0,-91.0
BBB,2013J,584325,-66.0,236.0
BBB,2013J,584342,-102.0,0.0
BBB,2013J,584374,-128.0,-100.0
BBB,2013J,584534,-138.0,-30.0
BBB,2013J,584588,-138.0,0.0
BBB,2013J,584676,-135.0,0.0
BBB,2013J,584735,-81.0,158.0
BBB,2013J,584762,-135.0,45.0
BBB,2013J,584892,-122.0,0.0
BBB,2013J,585004,-135.0,-113.0
BBB,2013J,585342,-135.0,-2.0
BBB,2013J,585459,-134.0,-11.0
BBB,2013J,585461,-134.0,-2.0
BBB,2013J,585618,-132.0,0.0
BBB,2013J,585764,-66.0,0.0
BBB,2013J,586407,-128.0,32.0
BBB,2013J,586450,-92.0,-38.0
BBB,2013J,586516,-79.0,67.0
BBB,2013J,586854,-102.0,-43.0
BBB,2013J,586890,-125.0,-15.0
BBB,2013J,586975,-123.0,-32.0
BBB,2013J,587120,-123.0,-108.0
BBB,2013J,587155,-31.0,-2.0
BBB,2013J,587219,-123.0,84.0
BBB,2013J,587285,-30.0,0.0
BBB,2013J,587349,-122.0,-106.0
BBB,2013J,587623,-121.0,-19.0
BBB,2013J,587665,-89.0,0.0
BBB,2013J,587838,-22.0,199.0
BBB,2013J,587851,-116.0,-107.0
BBB,2013J,588191,-102.0,6.0
BBB,2013J,588194,-81.0,-25.0
BBB,2013J,588205,-117.0,-15.0
BBB,2013J,588252,-117.0,-2.0
BBB,2013J,588321,-116.0,160.0
BBB,2013J,588445,-115.0,-2.0
BBB,2013J,588504,-115.0,-23.0
BBB,2013J,588685,-88.0,-4.0
BBB,2013J,588691,-108.0,45.0
BBB,2013J,588969,-113.0,-86.0
BBB,2013J,589154,-28.0,65.0
BBB,2013J,589216,-25.0,12.0
BBB,2013J,589234,-74.0,-11.0
BBB,2013J,589239,-91.0,0.0
BBB,2013J,589471,-37.0,70.0
BBB,2013J,589580,-89.0,-46.0
BBB,2013J,589810,-109.0,-82.0
BBB,2013J,590107,-108.0,35.0
BBB,2013J,590244,-87.0,-50.0
BBB,2013J,590305,-31.0,93.0
BBB,2013J,590310,-106.0,-10.0
BBB,2013J,590478,-89.0,-18.0
BBB,2013J,590668,-28.0,37.0
BBB,2013J,590713,-106.0,-23.0
BBB,2013J,590812,-38.0,73.0
BBB,2013J,591461,-99.0,0.0
BBB,2013J,591721,-72.0,0.0
BBB,2013J,591895,-3.0,110.0
BBB,2013J,591912,-99.0,0.0
BBB,2013J,591937,-95.0,-53.0
BBB,2013J,591986,-12.0,-3.0
BBB,2013J,592406,-31.0,115.0
BBB,2013J,592669,-63.0,-2.0
BBB,2013J,592683,-95.0,-16.0
BBB,2013J,592756,-37.0,16.0
BBB,2013J,592815,-95.0,241.0
BBB,2013J,592889,-95.0,0.0
BBB,2013J,592949,-89.0,213.0
BBB,2013J,592972,-95.0,0.0
BBB,2013J,593266,-94.0,0.0
BBB,2013J,593281,-56.0,93.0
BBB,2013J,593440,-45.0,47.0
BBB,2013J,593441,-45.0,97.0
BBB,2013J,593443,-59.0,59.0
BBB,2013J,593571,-32.0,-11.0
BBB,2013J,593707,-52.0,72.0
BBB,2013J,593930,-57.0,101.0
BBB,2013J,594043,-88.0,110.0
BBB,2013J,594057,-88.0,11.0
BBB,2013J,594208,-73.0,-8.0
BBB,2013J,594253,-81.0,-30.0
BBB,2013J,594774,-87.0,79.0
BBB,2013J,594812,-62.0,11.0
BBB,2013J,595047,-85.0,-80.0
BBB,2013J,595095,-85.0,0.0
BBB,2013J,595232,-22.0,38.0
BBB,2013J,595234,-30.0,25.0
BBB,2013J,595287,-65.0,-24.0
BBB,2013J,595388,-65.0,0.0
BBB,2013J,595420,-54.0,-47.0
BBB,2013J,595594,-80.0,0.0
BBB,2013J,595791,-57.0,12.0
BBB,2013J,596041,-80.0,148.0
BBB,2013J,596095,-80.0,-52.0
BBB,2013J,596100,-46.0,215.0
BBB,2013J,596103,-80.0,-18.0
BBB,2013J,596112,-80.0,-1.0
BBB,2013J,596241,-80.0,-17.0
BBB,2013J,596275,-42.0,101.0
BBB,2013J,596641,-53.0,9.0
BBB,2013J,596988,-71.0,-15.0
BBB,2013J,597109,-66.0,-30.0
BBB,2013J,597255,-74.0,150.0
BBB,2013J,597321,-74.0,76.0
BBB,2013J,597451,-45.0,62.0
BBB,2013J,597532,-74.0,213.0
BBB,2013J,598199,-28.0,-25.0
BBB,2013J,598260,-28.0,240.0
BBB,2013J,598394,-66.0,0.0
BBB,2013J,598503,-46.0,65.0
BBB,2013J,598596,-67.0,0.0
BBB,2013J,598901,-67.0,-51.0
BBB,2013J,599161,-43.0,30.0
BBB,2013J,599423,-66.0,37.0
BBB,2013J,599432,-67.0,79.0
BBB,2013J,599456,-66.0,-56.0
BBB,2013J,599475,-45.0,-26.0
BBB,2013J,599606,-53.0,5.0
BBB,2013J,599639,-36.0,131.0
BBB,2013J,599960,-43.0,90.0
BBB,2013J,600006,-43.0,0.0
BBB,2013J,600218,-57.0,0.0
BBB,2013J,600254,-25.0,3.0
BBB,2013J,600407,-63.0,-2.0
BBB,2013J,600428,-63.0,135.0
BBB,2013J,600449,-44.0,94.0
BBB,2013J,600541,-49.0,101.0
BBB,2013J,600579,-50.0,234.0
BBB,2013J,600681,-63.0,0.0
BBB,2013J,600844,-60.0,0.0
BBB,2013J,601424,-56.0,5.0
BBB,2013J,601472,-3.0,153.0
BBB,2013J,601491,-58.0,0.0
BBB,2013J,601706,-58.0,235.0
BBB,2013J,602011,-25.0,30.0
BBB,2013J,602631,-31.0,-1.0
BBB,2013J,602634,-29.0,0.0
BBB,2013J,602652,-45.0,37.0
BBB,2013J,602666,-53.0,9.0
BBB,2013J,602739,-53.0,189.0
BBB,2013J,602803,-52.0,12.0
BBB,2013J,602863,-31.0,194.0
BBB,2013J,602971,-53.0,-5.0
BBB,2013J,603052,-53.0,-33.0
BBB,2013J,603113,-53.0,3.0
BBB,2013J,603296,-30.0,5.0
BBB,2013J,603471,-43.0,0.0
BBB,2013J,603516,-51.0,-18.0
BBB,2013J,603789,-22.0,0.0
BBB,2013J,603818,-32.0,144.0
BBB,2013J,603910,-15.0,94.0
BBB,2013J,604079,-49.0,5.0
BBB,2013J,604161,-15.0,-2.0
BBB,2013J,604298,-32.0,0.0
BBB,2013J,604523,-30.0,19.0
BBB,2013J,604610,-35.0,0.0
BBB,2013J,604962,-8.0,44.0
BBB,2013J,605292,-38.0,12.0
BBB,2013J,605505,-37.0,220.0
BBB,2013J,605691,-32.0,9.0
BBB,2013J,605882,-3.0,41.0
BBB,2013J,605914,-22.0,-16.0
BBB,2013J,606063,-43.0,114.0
BBB,2013J,606333,-42.0,0.0
BBB,2013J,606355,-42.0,150.0
BBB,2013J,606388,-17.0,67.0
BBB,2013J,606426,-2.0,16.0
BBB,2013J,606477,-21.0,110.0
BBB,2013J,606607,-22.0,108.0
BBB,2013J,606627,-29.0,-1.0
BBB,2013J,606736,-38.0,73.0
BBB,2013J,606797,-29.0,0.0
BBB,2013J,606827,-38.0,47.0
BBB,2013J,606972,-30.0,30.0
BBB,2013J,607062,-31.0,30.0
BBB,2013J,607080,-31.0,-3.0
BBB,2013J,607286,-22.0,89.0
BBB,2013J,607309,-38.0,79.0
BBB,2013J,607517,-36.0,0.0
BBB,2013J,607607,-36.0,0.0
BBB,2013J,607848,-28.0,115.0
BBB,2013J,607861,-37.0,0.0
BBB,2013J,607888,-30.0,-28.0
BBB,2013J,608026,-36.0,-31.0
BBB,2013J,608038,-36.0,-8.0
BBB,2013J,608060,-30.0,-4.0
BBB,2013J,608497,-21.0,115.0
BBB,2013J,608719,-35.0,38.0
BBB,2013J,608942,-28.0,128.0
BBB,2013J,609107,-30.0,-3.0
BBB,2013J,609190,-1.0,10.0
BBB,2013J,609193,-32.0,33.0
BBB,2013J,609230,-29.0,53.0
BBB,2013J,609388,-32.0,0.0
BBB,2013J,609422,-32.0,65.0
BBB,2013J,609860,-29.0,6.0
BBB,2013J,609873,-29.0,100.0
BBB,2013J,610392,-30.0,0.0
BBB,2013J,610449,-29.0,-9.0
BBB,2013J,610748,-29.0,95.0
BBB,2013J,610770,-29.0,-18.0
BBB,2013J,610783,-28.0,0.0
BBB,2013J,610802,-29.0,137.0
BBB,2013J,611046,-29.0,0.0
BBB,2013J,611345,-28.0,159.0
BBB,2013J,612050,-5.0,20.0
BBB,2013J,613159,-2.0,6.0
BBB,2013J,613162,2.0,66.0
BBB,2013J,613176,-7.0,19.0
BBB,2013J,613191,-7.0,170.0
BBB,2013J,613199,5.0,96.0
BBB,2013J,613273,-7.0,19.0
BBB,2013J,613298,2.0,122.0
BBB,2013J,614068,-16.0,166.0
BBB,2013J,615148,-12.0,156.0
BBB,2013J,1413989,-114.0,76.0
BBB,2013J,1588208,-52.0,26.0
BBB,2013J,1759851,-38.0,40.0
BBB,2013J,1771053,-135.0,41.0
BBB,2013J,1866742,-65.0,86.0
BBB,2013J,1934047,-128.0,-17.0
BBB,2013J,1935487,-10.0,119.0
BBB,2013J,1988213,-24.0,0.0
BBB,2013J,1993672,-51.0,185.0
BBB,2013J,2009558,-193.0,-4.0
BBB,2013J,2022801,-30.0,3.0
BBB,2013J,2023561,-44.0,224.0
BBB,2013J,2072166,-63.0,208.0
BBB,2013J,2075158,-109.0,-20.0
BBB,2013J,2075264,-100.0,-22.0
BBB,2013J,2082318,-171.0,-72.0
BBB,2013J,2111666,-9.0,128.0
BBB,2013J,2153026,-108.0,102.0
BBB,2013J,2192113,-31.0,153.0
BBB,2013J,2210681,-38.0,0.0
BBB,2013J,2211630,-49.0,65.0
BBB,2013J,2227004,-88.0,109.0
BBB,2013J,2271743,-31.0,5.0
BBB,2013J,2272630,-84.0,3.0
BBB,2013J,2273256,-52.0,93.0
BBB,2013J,2276893,-49.0,0.0
BBB,2013J,2291034,-109.0,-24.0
BBB,2013J,2296908,-43.0,0.0
BBB,2013J,2313615,-94.0,-67.0
BBB,2013J,2349825,-161.0,150.0
BBB,2013J,2383103,-53.0,0.0
BBB,2013J,2465209,-46.0,37.0
BBB,2013J,2476144,-30.0,-1.0
BBB,2013J,2481657,-153.0,-12.0
BBB,2013J,2487785,-141.0,-124.0
BBB,2013J,2488714,-155.0,-120.0
BBB,2013J,2496235,-38.0,-23.0
BBB,2013J,2509297,-113.0,51.0
BBB,2013J,2513083,-100.0,12.0
BBB,2013J,2518589,-81.0,0.0
BBB,2013J,2522312,-88.0,-26.0
BBB,2013J,2539817,-28.0,160.0
BBB,2013J,2545488,-91.0,41.0
BBB,2013J,2557885,-137.0,76.0
BBB,2013J,2573570,-172.0,0.0
BBB,2013J,2579817,-15.0,-9.0
BBB,2013J,2587950,-57.0,-46.0
BBB,2013J,2620279,-30.0,131.0
BBB,2013J,2620432,-22.0,-1.0
BBB,2013J,2625752,-51.0,-46.0
BBB,2013J,2632668,-137.0,0.0
BBB,2013J,2648206,-81.0,-36.0
BBB,2013J,2656860,-28.0,93.0
BBB,2013J,2690077,-170.0,-143.0
BBB,2013J,2693772,-49.0,11.0
BBB,2014B,25629,-156.0,108.0
BBB,2014B,25997,-139.0,83.0
BBB,2014B,75118,-117.0,-56.0
BBB,2014B,76196,-131.0,-50.0
BBB,2014B,88340,-129.0,108.0
BBB,2014B,92274,-92.0,-14.0
BBB,2014B,93925,-100.0,-16.0
BBB,2014B,97865,-123.0,163.0
BBB,2014B,104238,-131.0,-61.0
BBB,2014B,107713,-19.0,173.0
BBB,2014B,170519,-148.0,0.0
BBB,2014B,183287,-128.0,74.0
BBB,2014B,189986,-79.0,-2.0
BBB,2014B,194073,-225.0,-57.0
BBB,2014B,200506,-137.0,-23.0
BBB,2014B,235097,-102.0,-7.0
BBB,2014B,238519,-158.0,94.0
BBB,2014B,263098,-78.0,-24.0
BBB,2014B,266744,-8.0,125.0
BBB,2014B,270256,-173.0,-82.0
BBB,2014B,271346,-113.0,-42.0
BBB,2014B,275006,-53.0,62.0
BBB,2014B,279557,-75.0,-29.0
BBB,2014B,282161,-31.0,-30.0
BBB,2014B,284589,-53.0,-23.0
BBB,2014B,284593,-95.0,-2.0
BBB,2014B,287004,-47.0,-18.0
BBB,2014B,288717,-141.0,0.0
BBB,2014B,289993,-100.0,-82.0
BBB,2014B,297179,-269.0,75.0
BBB,2014B,299485,-29.0,-2.0
BBB,2014B,305307,-60.0,0.0
BBB,2014B,305824,-309.0,-7.0
BBB,2014B,312275,-29.0,0.0
BBB,2014B,317855,-97.0,-26.0
BBB,2014B,320661,-321.0,-110.0
BBB,2014B,331494,-103.0,-10.0
BBB,2014B,340962,-135.0,-26.0
BBB,2014B,341027,-190.0,-171.0
BBB,2014B,347864,-31.0,191.0
BBB,2014B,349401,-208.0,-50.0
BBB,2014B,351767,-144.0,-3.0
BBB,2014B,352953,-128.0,45.0
BBB,2014B,354121,-29.0,-7.0
BBB,2014B,354560,-107.0,2.0
BBB,2014B,358054,-50.0,125.0
BBB,2014B,364712,-145.0,-88.0
BBB,2014B,365111,-75.0,198.0
BBB,2014B,366936,-117.0,88.0
BBB,2014B,374515,-24.0,143.0
BBB,2014B,377929,-170.0,0.0
BBB,2014B,379785,-22.0,-10.0
BBB,2014B,381525,-113.0,-1.0
BBB,2014B,382877,-111.0,2.0
BBB,2014B,384099,-100.0,-14.0
BBB,2014B,387276,-109.0,-96.0
BBB,2014B,388041,-79.0,-8.0
BBB,2014B,388168,-53.0,-32.0
BBB,2014B,394010,-32.0,-30.0
BBB,2014B,400729,-142.0,-71.0
BBB,2014B,407545,-31.0,169.0
BBB,2014B,408469,-52.0,15.0
BBB,2014B,412156,-23.0,-7.0
BBB,2014B,420641,-137.0,-126.0
BBB,2014B,424659,-110.0,-86.0
BBB,2014B,429777,-32.0,139.0
BBB,2014B,438775,-94.0,58.0
BBB,2014B,439925,-72.0,0.0
BBB,2014B,440075,-92.0,13.0
BBB,2014B,440664,-67.0,-19.0
BBB,2014B,444221,-65.0,83.0
BBB,2014B,445136,-32.0,51.0
BBB,2014B,466248,-67.0,18.0
BBB,2014B,466377,-51.0,173.0
BBB,2014B,468529,-87.0,208.0
BBB,2014B,469664,-22.0,33.0
BBB,2014B,470331,-53.0,219.0
BBB,2014B,473095,-32.0,208.0
BBB,2014B,475631,-15.0,-2.0
BBB,2014B,480924,-78.0,-1.0
BBB,2014B,484351,-131.0,-18.0
BBB,2014B,484446,-129.0,-12.0
BBB,2014B,484983,-29.0,186.0
BBB,2014B,487226,-151.0,-7.0
BBB,2014B,487386,-51.0,-19.0
BBB,2014B,487573,-122.0,-7.0
BBB,2014B,491114,-36.0,26.0
BBB,2014B,492468,-95.0,-25.0
BBB,2014B,492895,-71.0,80.0
BBB,2014B,494948,-89.0,13.0
BBB,2014B,495324,-32.0,160.0
