is_banked,code_module_x,code_presentation_x,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,final_result,code_module_y,code_presentation_y
1,AAA,2013J,M,South East Region,HE Qualification,90-100%,35-55,0,Withdrawn,AAA,2013J
1,AAA,2013J,M,South East Region,HE Qualification,90-100%,35-55,0,Withdrawn,AAA,2014J
1,AAA,2014J,M,South East Region,HE Qualification,90-100%,35-55,1,Withdrawn,AAA,2013J
1,AAA,2014J,M,South East Region,HE Qualification,90-100%,35-55,1,Withdrawn,AAA,2014J
0,AAA,2013J,M,South East Region,HE Qualification,90-100%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2013J,M,South East Region,HE Qualification,90-100%,35-55,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,South East Region,HE Qualification,90-100%,35-55,1,Withdrawn,AAA,2013J
0,AAA,2014J,M,South East Region,HE Qualification,90-100%,35-55,1,Withdrawn,AAA,2014J
0,AAA,2013J,F,Scotland,HE Qualification,30-40%,0-35,0,Withdrawn,AAA,2013J
0,AAA,2013J,F,Scotland,HE Qualification,30-40%,0-35,0,Withdrawn,AAA,2013J
0,AAA,2013J,M,South West Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2013J,M,South West Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2013J,M,South West Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2013J,M,South West Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,1,Pass,AAA,2013J
0,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,1,Pass,AAA,2013J
0,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,1,Pass,AAA,2013J
0,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,1,Pass,AAA,2013J
0,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,1,Pass,AAA,2013J
0,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,1,Pass,AAA,2013J
0,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,1,Pass,AAA,2013J
0,AAA,2013J,F,North Western Region,Lower Than A Level,50-60%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2013J,M,South Region,Lower Than A Level,30-40%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2013J,M,South Region,Lower Than A Level,30-40%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2014J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,Pass,AAA,2013J
0,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2014J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,Pass,AAA,2013J
0,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2014J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,Pass,AAA,2013J
0,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2014J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,Pass,AAA,2013J
0,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2014J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,Pass,AAA,2013J
1,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,Withdrawn,AAA,2013J
1,AAA,2014J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,Pass,AAA,2013J
1,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,Withdrawn,AAA,2013J
1,AAA,2014J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,Pass,AAA,2013J
1,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,Withdrawn,AAA,2013J
1,AAA,2014J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,Pass,AAA,2013J
1,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,Withdrawn,AAA,2013J
1,AAA,2014J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,Pass,AAA,2013J
1,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,Withdrawn,AAA,2013J
1,AAA,2014J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,1,Pass,AAA,2013J
0,AAA,2013J,M,London Region,A Level or Equivalent,30-40%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2013J,M,London Region,A Level or Equivalent,30-40%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2013J,M,London Region,A Level or Equivalent,30-40%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2013J,F,London Region,Lower Than A Level,30-40%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2014J,F,London Region,Lower Than A Level,30-40%,35-55,1,Fail,AAA,2013J
0,AAA,2013J,F,London Region,Lower Than A Level,30-40%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2014J,F,London Region,Lower Than A Level,30-40%,35-55,1,Fail,AAA,2013J
0,AAA,2013J,F,London Region,Lower Than A Level,30-40%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2014J,F,London Region,Lower Than A Level,30-40%,35-55,1,Fail,AAA,2013J
1,AAA,2013J,F,London Region,Lower Than A Level,30-40%,35-55,0,Withdrawn,AAA,2013J
1,AAA,2014J,F,London Region,Lower Than A Level,30-40%,35-55,1,Fail,AAA,2013J
1,AAA,2013J,F,London Region,Lower Than A Level,30-40%,35-55,0,Withdrawn,AAA,2013J
1,AAA,2014J,F,London Region,Lower Than A Level,30-40%,35-55,1,Fail,AAA,2013J
1,AAA,2013J,F,London Region,Lower Than A Level,30-40%,35-55,0,Withdrawn,AAA,2013J
1,AAA,2014J,F,London Region,Lower Than A Level,30-40%,35-55,1,Fail,AAA,2013J
0,AAA,2013J,F,London Region,Lower Than A Level,30-40%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2014J,F,London Region,Lower Than A Level,30-40%,35-55,1,Fail,AAA,2013J
0,AAA,2013J,M,London Region,A Level or Equivalent,50-60%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2014J,M,London Region,A Level or Equivalent,50-60%,35-55,1,Pass,AAA,2013J
0,AAA,2013J,M,London Region,A Level or Equivalent,50-60%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2014J,M,London Region,A Level or Equivalent,50-60%,35-55,1,Pass,AAA,2013J
0,AAA,2013J,M,London Region,A Level or Equivalent,50-60%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2014J,M,London Region,A Level or Equivalent,50-60%,35-55,1,Pass,AAA,2013J
1,AAA,2013J,M,London Region,A Level or Equivalent,50-60%,35-55,0,Withdrawn,AAA,2013J
1,AAA,2014J,M,London Region,A Level or Equivalent,50-60%,35-55,1,Pass,AAA,2013J
1,AAA,2013J,M,London Region,A Level or Equivalent,50-60%,35-55,0,Withdrawn,AAA,2013J
1,AAA,2014J,M,London Region,A Level or Equivalent,50-60%,35-55,1,Pass,AAA,2013J
1,AAA,2013J,M,London Region,A Level or Equivalent,50-60%,35-55,0,Withdrawn,AAA,2013J
1,AAA,2014J,M,London Region,A Level or Equivalent,50-60%,35-55,1,Pass,AAA,2013J
0,AAA,2013J,M,London Region,A Level or Equivalent,50-60%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2014J,M,London Region,A Level or Equivalent,50-60%,35-55,1,Pass,AAA,2013J
0,AAA,2013J,M,London Region,A Level or Equivalent,50-60%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2014J,M,London Region,A Level or Equivalent,50-60%,35-55,1,Pass,AAA,2013J
0,AAA,2013J,F,South Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2013J,F,South Region,A Level or Equivalent,80-90%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2013J,F,East Midlands Region,HE Qualification,20-30%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2013J,F,East Midlands Region,HE Qualification,20-30%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2013J,F,East Midlands Region,HE Qualification,20-30%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2013J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,AAA,2013J
0,AAA,2014J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,Pass,AAA,2013J
1,AAA,2013J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,AAA,2013J
1,AAA,2014J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,Pass,AAA,2013J
0,AAA,2013J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,AAA,2013J
0,AAA,2014J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,Pass,AAA,2013J
0,AAA,2013J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,AAA,2013J
0,AAA,2014J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,Pass,AAA,2013J
0,AAA,2013J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,AAA,2013J
0,AAA,2014J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,Pass,AAA,2013J
0,AAA,2013J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,AAA,2013J
0,AAA,2014J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,Pass,AAA,2013J
0,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,Withdrawn,AAA,2013J
0,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,Withdrawn,AAA,2013J
0,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,Withdrawn,AAA,2013J
0,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,Withdrawn,AAA,2013J
0,AAA,2013J,M,Scotland,HE Qualification,20-30%,0-35,0,Withdrawn,AAA,2013J
0,AAA,2013J,M,Scotland,HE Qualification,20-30%,0-35,0,Withdrawn,AAA,2013J
0,AAA,2013J,M,London Region,A Level or Equivalent,10-20,35-55,0,Withdrawn,AAA,2013J
0,AAA,2014J,M,London Region,A Level or Equivalent,10-20,35-55,1,Fail,AAA,2013J
0,AAA,2013J,F,South Region,HE Qualification,80-90%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2013J,F,South Region,HE Qualification,80-90%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2013J,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,AAA,2013J
0,AAA,2014J,M,North Western Region,A Level or Equivalent,70-80%,35-55,1,Fail,AAA,2013J
1,AAA,2013J,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,AAA,2013J
1,AAA,2014J,M,North Western Region,A Level or Equivalent,70-80%,35-55,1,Fail,AAA,2013J
0,AAA,2013J,F,Scotland,HE Qualification,50-60%,55<=,0,Withdrawn,AAA,2013J
0,AAA,2014J,F,Scotland,HE Qualification,50-60%,55<=,1,Fail,AAA,2013J
1,AAA,2013J,F,Scotland,HE Qualification,50-60%,55<=,0,Withdrawn,AAA,2013J
1,AAA,2014J,F,Scotland,HE Qualification,50-60%,55<=,1,Fail,AAA,2013J
0,AAA,2013J,M,London Region,A Level or Equivalent,90-100%,0-35,0,Withdrawn,AAA,2013J
0,AAA,2014J,M,South Region,HE Qualification,50-60%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,South Region,HE Qualification,50-60%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,South Region,HE Qualification,50-60%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,South Region,HE Qualification,50-60%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,South Region,HE Qualification,50-60%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,South East Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,South West Region,HE Qualification,70-80%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,South West Region,HE Qualification,70-80%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,Scotland,HE Qualification,80-90%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,Scotland,HE Qualification,80-90%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,Scotland,HE Qualification,80-90%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,Scotland,HE Qualification,80-90%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,South Region,HE Qualification,60-70%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,South Region,HE Qualification,60-70%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,South Region,HE Qualification,60-70%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2013J,F,South Region,Lower Than A Level,50-60%,55<=,0,Withdrawn,AAA,2013J
0,AAA,2013J,F,South Region,Lower Than A Level,50-60%,55<=,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,South Region,Lower Than A Level,50-60%,55<=,1,Withdrawn,AAA,2013J
0,AAA,2014J,F,South Region,Lower Than A Level,50-60%,55<=,1,Withdrawn,AAA,2014J
0,AAA,2014J,M,South West Region,HE Qualification,70-80%,55<=,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,South West Region,HE Qualification,70-80%,55<=,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,South West Region,HE Qualification,70-80%,55<=,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,South Region,A Level or Equivalent,90-100%,55<=,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,South Region,A Level or Equivalent,90-100%,55<=,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,South Region,A Level or Equivalent,90-100%,55<=,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,South Region,A Level or Equivalent,90-100%,55<=,0,Withdrawn,AAA,2014J
0,AAA,2013J,M,South West Region,A Level or Equivalent,90-100%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2013J,M,South West Region,A Level or Equivalent,90-100%,35-55,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,South West Region,A Level or Equivalent,90-100%,35-55,1,Withdrawn,AAA,2013J
0,AAA,2014J,M,South West Region,A Level or Equivalent,90-100%,35-55,1,Withdrawn,AAA,2014J
0,AAA,2014J,F,Scotland,A Level or Equivalent,40-50%,35-55,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,South East Region,Lower Than A Level,60-70%,35-55,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,South East Region,Lower Than A Level,60-70%,35-55,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,Yorkshire Region,Lower Than A Level,30-40%,35-55,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,Ireland,A Level or Equivalent,40-50%,35-55,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,South West Region,Lower Than A Level,30-40%,35-55,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,South West Region,Lower Than A Level,30-40%,35-55,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,South West Region,Lower Than A Level,50-60%,35-55,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2013J,M,Wales,A Level or Equivalent,90-100%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2014J,M,Wales,A Level or Equivalent,90-100%,35-55,1,Pass,AAA,2013J
0,AAA,2013J,M,Wales,A Level or Equivalent,90-100%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2014J,M,Wales,A Level or Equivalent,90-100%,35-55,1,Pass,AAA,2013J
0,AAA,2013J,M,Wales,A Level or Equivalent,90-100%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2014J,M,Wales,A Level or Equivalent,90-100%,35-55,1,Pass,AAA,2013J
0,AAA,2013J,M,Wales,A Level or Equivalent,90-100%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2014J,M,Wales,A Level or Equivalent,90-100%,35-55,1,Pass,AAA,2013J
0,AAA,2013J,M,Wales,A Level or Equivalent,90-100%,35-55,0,Withdrawn,AAA,2013J
0,AAA,2014J,M,Wales,A Level or Equivalent,90-100%,35-55,1,Pass,AAA,2013J
0,AAA,2014J,F,Scotland,A Level or Equivalent,0-10%,35-55,1,Withdrawn,AAA,2014J
0,AAA,2014J,F,North Western Region,A Level or Equivalent,90-100%,35-55,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,East Midlands Region,HE Qualification,70-80%,35-55,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,East Midlands Region,HE Qualification,70-80%,35-55,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,East Midlands Region,HE Qualification,70-80%,35-55,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,Scotland,HE Qualification,80-90%,55<=,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,South East Region,Lower Than A Level,50-60%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,South East Region,Lower Than A Level,50-60%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,Withdrawn,AAA,2013J
0,AAA,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,1,Pass,AAA,2013J
0,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,Withdrawn,AAA,2013J
0,AAA,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,1,Pass,AAA,2013J
0,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,Withdrawn,AAA,2013J
0,AAA,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,1,Pass,AAA,2013J
0,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,Withdrawn,AAA,2013J
0,AAA,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,1,Pass,AAA,2013J
0,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,Withdrawn,AAA,2013J
0,AAA,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,1,Pass,AAA,2013J
0,AAA,2014J,F,North Western Region,A Level or Equivalent,90-100%,35-55,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,South Region,Lower Than A Level,80-90%,35-55,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,South Region,Lower Than A Level,80-90%,35-55,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,South Region,Lower Than A Level,80-90%,35-55,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,South East Region,Lower Than A Level,10-20,35-55,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,South East Region,Lower Than A Level,10-20,35-55,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,South East Region,Lower Than A Level,10-20,35-55,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,South East Region,Lower Than A Level,90-100%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,South East Region,Lower Than A Level,90-100%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,South West Region,A Level or Equivalent,60-70%,35-55,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,South West Region,A Level or Equivalent,60-70%,35-55,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,South West Region,A Level or Equivalent,60-70%,35-55,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,South West Region,A Level or Equivalent,60-70%,35-55,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,Wales,A Level or Equivalent,0-10%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,Wales,A Level or Equivalent,0-10%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,Wales,A Level or Equivalent,0-10%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,South Region,Lower Than A Level,90-100%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,South East Region,A Level or Equivalent,80-90%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,South East Region,A Level or Equivalent,80-90%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,South East Region,A Level or Equivalent,80-90%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,East Anglian Region,HE Qualification,90-100%,35-55,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,London Region,A Level or Equivalent,20-30%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,London Region,A Level or Equivalent,20-30%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,London Region,A Level or Equivalent,20-30%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,East Anglian Region,HE Qualification,10-20,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,East Anglian Region,HE Qualification,10-20,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,Scotland,HE Qualification,40-50%,35-55,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,Scotland,HE Qualification,40-50%,35-55,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,South Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,South Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,South Region,A Level or Equivalent,70-80%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,0,Withdrawn,AAA,2014J
0,AAA,2014J,F,Scotland,HE Qualification,70-80%,0-35,0,Withdrawn,AAA,2014J
0,BBB,2013B,F,Scotland,HE Qualification,80-90%,35-55,2,Withdrawn,BBB,2013B
0,BBB,2013B,F,Scotland,HE Qualification,80-90%,35-55,2,Withdrawn,BBB,2013J
0,BBB,2013J,F,Scotland,HE Qualification,80-90%,35-55,3,Withdrawn,BBB,2013B
0,BBB,2013J,F,Scotland,HE Qualification,80-90%,35-55,3,Withdrawn,BBB,2013J
0,BBB,2013B,F,Scotland,HE Qualification,80-90%,35-55,2,Withdrawn,BBB,2013B
0,BBB,2013B,F,Scotland,HE Qualification,80-90%,35-55,2,Withdrawn,BBB,2013J
0,BBB,2013J,F,Scotland,HE Qualification,80-90%,35-55,3,Withdrawn,BBB,2013B
0,BBB,2013J,F,Scotland,HE Qualification,80-90%,35-55,3,Withdrawn,BBB,2013J
1,BBB,2013B,F,Scotland,HE Qualification,80-90%,35-55,2,Withdrawn,BBB,2013B
1,BBB,2013B,F,Scotland,HE Qualification,80-90%,35-55,2,Withdrawn,BBB,2013J
1,BBB,2013J,F,Scotland,HE Qualification,80-90%,35-55,3,Withdrawn,BBB,2013B
1,BBB,2013J,F,Scotland,HE Qualification,80-90%,35-55,3,Withdrawn,BBB,2013J
1,BBB,2013B,F,Scotland,HE Qualification,80-90%,35-55,2,Withdrawn,BBB,2013B
1,BBB,2013B,F,Scotland,HE Qualification,80-90%,35-55,2,Withdrawn,BBB,2013J
1,BBB,2013J,F,Scotland,HE Qualification,80-90%,35-55,3,Withdrawn,BBB,2013B
